Time,Distance,Longitude,Latitude,LTE_UE_PCI,LTE_UE_RSRP,LTE_UE_RSRQ,LTE_UE_SINR,App_Throughput_DL
04/01/2019 15:42,"1,464,613,037","244,006","635,748",126,-86,-8.75,16.9,
04/01/2019 15:42,"1,472,017,456","244,013","635,752",126,-83.85,-8.65,17.75,
04/01/2019 15:42,"1,479,348,633","244,019","635,756",126,-82.2,-6.35,17.6,
04/01/2019 15:42,"1,486,229,126","244,025","635,759",126,-82.3,-6.7,18.1,
04/01/2019 15:42,"1,492,764,893","244,030","635,762",126,-82.55,-8.05,19.2,
04/01/2019 15:42,"1,498,764,160","244,035","635,764",126,-83.05,-8.3,20.75,
04/01/2019 15:42,"1,504,407,959","244,040","635,767",126,-84.55,-8.6,22.9,
04/01/2019 15:42,"1,509,970,337","244,044","635,769",126,-81.9,-7.95,22.45,
04/01/2019 15:42,"1,515,438,599","244,048","635,772",126,-78.65,-5.9,24.95,
04/01/2019 15:42,"1,520,873,901","244,054","635,775",126,-84.7,-5.95,24.7,
04/01/2019 15:42,"1,526,323,975","244,058","635,778",126,-82.35,-7,23.75,
04/01/2019 15:42,"1,531,706,787","244,062","635,782",126,-84.95,-9.35,23.2,
04/01/2019 15:42,"1,537,268,066","244,066","635,784",126,-86.95,-4.95,20.95,
04/01/2019 15:42,"1,543,049,438","244,070","635,787",126,-84.45,-7.65,20.1,
04/01/2019 15:42,"1,549,053,345","244,075","635,791",126,-83.15,-7.85,22.55,
04/01/2019 15:42,"1,555,368,164","244,079","635,794",126,-85.7,-8.95,24.05,
04/01/2019 15:42,"1,561,822,388","244,083","635,798",126,-84.7,-7.5,23.3,
04/01/2019 15:42,"1,568,448,486","244,088","635,802",126,-83.95,-8.15,22.45,
04/01/2019 15:42,"1,575,300,049","244,093","635,805",126,-82.6,-7.65,21.7,
04/01/2019 15:42,"1,582,151,611","244,096","635,808",126,-83.4,-5.8,20.8,
04/01/2019 15:42,"1,589,089,111","244,100","635,812",126,-83.85,-4.35,22.15,
04/01/2019 15:42,"1,596,252,686","244,106","635,816",126,-85.85,-4.3,20.7,
04/01/2019 15:42,"1,603,501,709","244,111","635,820",126,-87.8,-5.75,20.1,1154.85
04/01/2019 15:42,"1,610,906,738","244,116","635,824",126,-89.8,-8.1,18.35,25097.4
04/01/2019 15:42,"1,618,467,651","244,121","635,828",126,-93.95,-10.35,15.35,32159.13
04/01/2019 15:42,"1,626,099,243","244,128","635,834",126,-93.05,-8.4,13.8,34180.63
04/01/2019 15:42,"1,633,746,094","244,134","635,839",126,-93.2,-12.75,11.75,30494.82
04/01/2019 15:42,"1,641,548,706","244,139","635,843",126,-94.05,-9.5,10.7,23265.63
04/01/2019 15:42,"1,649,577,515","244,145","635,848",126,-92,-11,10.25,24689.5
04/01/2019 15:42,"1,657,450,317","244,151","635,852",190,-93.75,-10.7,8.4,21271.41
04/01/2019 15:42,"1,665,252,930","244,156","635,857",190,-94.55,-11.75,9.4,21039.94
04/01/2019 15:42,"1,672,969,727","244,161","635,861",190,-91.35,-10.65,7,19097.01
04/01/2019 15:42,"1,680,703,125","244,167","635,865",190,-93.15,-10.95,8.25,20060.19
04/01/2019 15:43,"1,688,505,737","244,172","635,870",190,-94.9,-10.9,10.4,21955.7
04/01/2019 15:43,"1,696,534,546","244,178","635,874",190,-96.4,-10.8,7.85,19418.36
04/01/2019 15:43,"1,704,648,804","244,184","635,879",190,-93.35,-10.35,9.6,21447.47
04/01/2019 15:43,"1,712,989,746","244,189","635,884",190,-95.2,-11.45,5.45,22381.88
04/01/2019 15:43,"1,721,432,373","244,196","635,888",190,-97.3,-11.2,7.95,18938.68
04/01/2019 15:43,"1,729,858,521","244,201","635,893",190,-96.6,-10.75,9.2,24764.09
04/01/2019 15:43,"1,738,596,558","244,208","635,898",190,-95.3,-10.15,8.05,26289.16
04/01/2019 15:43,"1,747,264,282","244,214","635,903",190,-93.9,-8.15,8.2,23919.09
04/01/2019 15:43,"1,755,534,546","244,219","635,908",190,-95.1,-10.1,9.5,21020.45
04/01/2019 15:43,"1,763,337,158","244,225","635,912",190,-98.55,-11.4,10.2,26515.1
04/01/2019 15:43,"1,771,139,648","244,230","635,917",190,-92.8,-11.25,7.15,21258.51
04/01/2019 15:43,"1,778,927,490","244,236","635,921",190,-90.85,-10.05,11.15,22231.72
04/01/2019 15:43,"1,786,885,864","244,241","635,926",190,-94.6,-11.6,10.6,29722.92
04/01/2019 15:43,"1,794,914,673","244,247","635,930",190,-94.05,-12,7.45,23750.93
04/01/2019 15:43,"1,803,184,937","244,253","635,935",190,-92.3,-12.1,8.5,16855
04/01/2019 15:43,"1,811,455,078","244,256","635,938",190,-94.65,-10.1,9.05,22223.66
04/01/2019 15:43,"1,819,811,279","244,262","635,943",190,-97.1,-10.9,9.15,20008.74
04/01/2019 15:43,"1,827,839,966","244,268","635,947",190,-97.2,-9.8,8,20463.39
04/01/2019 15:43,"1,835,884,644","244,274","635,952",190,-99.8,-11.05,8.15,23137.49
04/01/2019 15:43,"1,843,843,140","244,279","635,956",190,-101.8,-13.05,5.2,18697.45
04/01/2019 15:43,"1,851,801,514","244,285","635,960",190,-99.8,-9.65,6.35,22476.29
04/01/2019 15:43,"1,859,759,888","244,291","635,966",126,-103.85,-15.6,2.9,13407.5
04/01/2019 15:43,"1,867,632,690","244,296","635,970",126,-99.55,-12.55,8.65,28675.48
04/01/2019 15:43,"1,875,505,493","244,302","635,974",126,-102.35,-11.35,7.3,14246.42
04/01/2019 15:43,"1,883,293,335","244,307","635,979",126,-101.6,-9.1,7.2,
04/01/2019 15:43,"1,890,784,302","244,312","635,983",126,-101.9,-9,8.1,
04/01/2019 15:43,"1,897,947,876","244,319","635,989",126,-99.45,-9.55,8.85,
04/01/2019 15:43,"1,904,558,105","244,324","635,993",126,-100.2,-7.7,8.8,
04/01/2019 15:43,"1,910,856,445","244,328","635,996",126,-103.65,-10.4,5.05,
04/01/2019 15:43,"1,917,036,621","244,332","635,999",46,-103.4,-7.65,8.6,
04/01/2019 15:43,"1,923,362,793","244,337","636,002",46,-105.75,-9.15,6.55,
04/01/2019 15:43,"1,929,846,313","244,343","636,005",46,-104.15,-8.5,8.3,
04/01/2019 15:43,"1,936,477,295","244,348","636,008",46,-99.15,-7.75,13.6,
04/01/2019 15:43,"1,943,108,276","244,353","636,010",46,-102.3,-7.15,9.7,
04/01/2019 15:43,"1,949,986,694","244,359","636,013",46,-104.55,-6.8,9.15,
04/01/2019 15:43,"1,957,013,184","244,362","636,015",190,-95.3,-6.4,9.7,
04/01/2019 15:43,"1,963,991,577","244,370","636,019",190,-95.75,-7.75,11.7,
04/01/2019 15:43,"1,971,119,385","244,374","636,021",190,-97.35,-8.65,12,
04/01/2019 15:43,"1,978,106,934","244,378","636,023",190,-97.65,-7.75,9.8,
04/01/2019 15:43,"1,985,149,902","244,385","636,027",190,-100.5,-8.7,8.6,
04/01/2019 15:43,"1,992,003,174","244,389","636,029",190,-105.7,-10.8,6.65,
04/01/2019 15:43,"1,998,821,289","244,397","636,034",190,-109.3,-13.85,0.6,
04/01/2019 15:43,"2,005,674,438","244,403","636,038",126,-112.05,-15.1,-2.1,
04/01/2019 15:43,"2,012,492,676","244,406","636,040",126,-105.3,-10.9,5.1,
04/01/2019 15:43,"2,019,218,018","244,411","636,043",126,-104.75,-8.4,6.15,
04/01/2019 15:43,"2,025,850,952","244,418","636,048",126,-105.15,-9.5,7.15,
04/01/2019 15:43,"2,032,392,090","244,423","636,051",126,-104.6,-9.6,6.3,
04/01/2019 15:43,"2,038,906,006","244,428","636,054",126,-105.1,-10.75,6,
04/01/2019 15:43,"2,045,485,107","244,433","636,058",126,-107.05,-13.25,3.5,798.08
04/01/2019 15:43,"2,051,909,180","244,437","636,061",126,-107.7,-12.8,4.4,19687.06
04/01/2019 15:43,"2,058,488,281","244,442","636,065",126,-107.6,-14.55,2.7,19513.5
04/01/2019 15:43,"2,064,912,598","244,447","636,068",126,-108.9,-13.15,4.55,31282.27
04/01/2019 15:43,"2,070,937,988","244,451","636,071",126,-108.3,-13.45,4.25,32782.26
04/01/2019 15:43,"2,076,963,135","244,456","636,075",126,-109.1,-14.3,3.1,33438.82
04/01/2019 15:43,"2,081,772,705","244,459","636,077",126,-112.25,-15.25,0.75,24505.14
04/01/2019 15:43,"2,085,959,961","244,462","636,080",126,-111.15,-15,1,17958.75
04/01/2019 15:43,"2,089,748,779","244,465","636,082",126,-108.55,-13.7,2.6,16385.89
04/01/2019 15:43,"2,093,005,615","244,467","636,083",126,-112.5,-13.3,4.15,18288.83
04/01/2019 15:43,"2,095,531,738","244,469","636,085",126,-108.8,-11.8,2.5,20880.86
04/01/2019 15:43,"2,097,914,307","244,471","636,085",126,-110.1,-14.4,3,28529.34
04/01/2019 15:44,"2,099,686,035","244,472","636,086",126,-106.05,-11.1,5.7,34064.51
04/01/2019 15:44,"2,101,687,500","244,474","636,085",126,-98.3,-12.05,10.5,40362.3
04/01/2019 15:44,"2,103,752,930","244,476","636,085",126,-101.95,-12,8.85,37099.61
04/01/2019 15:44,"2,106,366,699","244,478","636,084",126,-111.8,-14.8,3.4,21506.62
04/01/2019 15:44,"2,109,476,074","244,480","636,082",126,-115,-14.5,-0.75,14889.16
04/01/2019 15:44,"2,113,107,910","244,481","636,080",336,-81.45,-11.25,4.4,7461.09
04/01/2019 15:44,"2,117,185,303","244,482","636,076",336,-77.75,-11.5,12,5990.62
04/01/2019 15:44,"2,121,999,756","244,483","636,072",336,-75,-12,13.65,9196.32
04/01/2019 15:44,"2,127,833,740","244,485","636,068",336,-69.25,-8.45,16.75,10554.36
04/01/2019 15:44,"2,133,948,486","244,487","636,063",336,-73.2,-13.9,11.75,13366.08
04/01/2019 15:44,"2,140,239,990","244,489","636,057",337,-72.4,-11.85,8.6,10276.57
04/01/2019 15:44,"2,146,148,438","244,490","636,051",337,-74.4,-16.25,2.45,6982.98
04/01/2019 15:44,"2,151,525,146","244,492","636,046",337,-74.95,-13.6,3.05,5609.18
04/01/2019 15:44,"2,156,869,141","244,493","636,041",337,-75.3,-10.35,6.4,9242.47
04/01/2019 15:44,"2,162,351,807","244,495","636,036",337,-76.65,-12.35,8.6,11261.77
04/01/2019 15:44,"2,167,908,936","244,496","636,031",337,-70.6,-12.4,9.7,12580.32
04/01/2019 15:44,"2,174,061,768","244,498","636,026",337,-77.6,-13.15,9.15,13735.89
04/01/2019 15:44,"2,180,672,363","244,500","636,020",337,-81.9,-15.35,3.45,15098.85
04/01/2019 15:44,"2,187,666,748","244,501","636,015",337,-84.1,-14.7,9.55,16210.66
04/01/2019 15:44,"2,194,767,090","244,503","636,009",337,-84.65,-14.1,6.6,18179.98
04/01/2019 15:44,"2,202,218,994","244,505","636,002",338,-77.4,-10.7,8.3,12903.13
04/01/2019 15:44,"2,209,704,346","244,507","635,998",338,-80.3,-11.95,13.8,5096.14
04/01/2019 15:44,"2,217,401,367","244,509","635,992",338,-79.9,-11.25,15.1,7727.58
04/01/2019 15:44,"2,224,992,432","244,511","635,985",338,-77.2,-8.8,18.65,9229.12
04/01/2019 15:44,"2,232,381,592","244,513","635,979",338,-78.5,-9.8,19.35,10107.5
04/01/2019 15:44,"2,239,450,195","244,515","635,973",338,-80.1,-10.7,20.5,11213.26
04/01/2019 15:44,"2,246,338,623","244,516","635,966",338,-81.75,-10.45,19.45,10853.86
04/01/2019 15:44,"2,253,121,094","244,518","635,961",338,-79.55,-11.1,19.2,11819.84
04/01/2019 15:44,"2,259,870,117","244,521","635,952",338,-81.5,-9.3,19.75,12183.42
04/01/2019 15:44,"2,266,301,270","244,523","635,947",338,-80.65,-10.8,17.15,12758.48
04/01/2019 15:44,"2,272,241,455","244,524","635,942",338,-80.75,-8.85,18.45,13880.89
04/01/2019 15:44,"2,277,233,887","244,526","635,938",338,-80.3,-10.4,17.55,14021.46
04/01/2019 15:44,"2,280,853,760","244,527","635,934",338,-82.05,-7.55,20.05,15034.91
04/01/2019 15:44,"2,283,208,496","244,527","635,932",338,-80.7,-9.85,17.25,16202.58
04/01/2019 15:44,"2,285,177,979","244,528","635,931",338,-80.1,-9.45,19.3,15435.38
04/01/2019 15:44,"2,287,254,150","244,528","635,929",338,-77.95,-9.9,20.75,14029.6
04/01/2019 15:44,"2,289,819,824","244,529","635,927",338,-78.25,-8.85,20.45,8956.41
04/01/2019 15:44,"2,292,737,061","244,530","635,924",338,-77.2,-8.1,21.8,
04/01/2019 15:44,"2,296,005,371","244,531","635,921",338,-78.3,-7.15,21.5,
04/01/2019 15:44,"2,299,028,809","244,532","635,919",338,-76.3,-6.9,22.2,
04/01/2019 15:44,"2,302,052,002","244,532","635,917",338,-77.2,-7.15,21.55,
04/01/2019 15:44,"2,304,863,281","244,533","635,915",338,-75.55,-5.6,22.75,
04/01/2019 15:44,"2,307,855,957","244,534","635,912",338,-77.5,-8,20.8,
04/01/2019 15:44,"2,311,370,117","244,534","635,909",338,-76.85,-8.1,21.05,
04/01/2019 15:44,"2,315,095,947","244,535","635,906",338,-78.55,-9.55,21.95,
04/01/2019 15:44,"2,318,332,520","244,536","635,903",338,-78.35,-9.4,19.85,
04/01/2019 15:44,"2,321,166,748","244,537","635,901",338,-82.25,-6.05,20.05,
04/01/2019 15:44,"2,323,674,805","244,537","635,898",338,-80.25,-4.7,20.15,
04/01/2019 15:44,"2,326,424,561","244,538","635,895",338,-84.2,-5.85,19.85,
04/01/2019 15:44,"2,329,554,199","244,539","635,892",338,-80.75,-5.5,18.65,
04/01/2019 15:44,"2,332,822,754","244,540","635,889",338,-79.9,-5.7,20.9,
04/01/2019 15:44,"2,336,336,914","244,541","635,886",338,-80.7,-2.95,21.55,
04/01/2019 15:44,"2,340,202,393","244,542","635,883",338,-83.25,-7.1,20.65,
04/01/2019 15:44,"2,344,525,146","244,543","635,879",338,-87.45,-6.7,19.3,
04/01/2019 15:44,"2,349,339,355","244,545","635,875",338,-88,-7.5,18.2,
04/01/2019 15:44,"2,355,407,471","244,547","635,871",338,-87.9,-7.25,18.25,
04/01/2019 15:44,"2,361,467,285","244,549","635,866",338,-91.7,-10.4,17.6,
04/01/2019 15:44,"2,367,183,105","244,551","635,862",338,-86.05,-8.2,18.75,
04/01/2019 15:44,"2,372,666,504","244,553","635,859",338,-91.4,-8.9,19,
04/01/2019 15:44,"2,377,881,592","244,556","635,855",338,-90.75,-10,16.2,
04/01/2019 15:45,"2,382,681,641","244,559","635,851",338,-83.1,-8.25,19.1,
04/01/2019 15:45,"2,386,687,500","244,561","635,848",338,-85.5,-8.6,21.65,969.1
04/01/2019 15:45,"2,390,064,941","244,564","635,846",338,-86.15,-12.4,19.95,22890.45
04/01/2019 15:45,"2,393,611,572","244,566","635,844",338,-89.75,-12.35,18.7,28906.35
04/01/2019 15:45,"2,398,002,930","244,569","635,842",338,-92.1,-12,17.45,32760.83
04/01/2019 15:45,"2,402,615,967","244,574","635,839",46,-91.1,-10.1,16.9,26966.05
04/01/2019 15:45,"2,407,517,822","244,577","635,837",46,-101,-6.8,19.4,16597.03
04/01/2019 15:45,"2,412,674,072","244,582","635,835",46,-95.8,-7.15,20.8,2726.44
04/01/2019 15:45,"2,418,340,088","244,587","635,833",46,-97.05,-11,20.5,10908.62
04/01/2019 15:45,"2,424,051,514","244,592","635,832",46,-94.45,-8.9,22.8,14663.64
04/01/2019 15:45,"2,429,648,193","244,597","635,831",46,-98.8,-8.55,18.9,15893.27
04/01/2019 15:45,"2,435,067,871","244,602","635,831",46,-96.15,-8.5,20,17917.07
04/01/2019 15:45,"2,440,611,328","244,607","635,831",46,-98.15,-8.55,20.25,20889.5
04/01/2019 15:45,"2,446,208,008","244,612","635,832",46,-97,-9.8,20.55,23270.1
04/01/2019 15:45,"2,451,919,434","244,617","635,833",46,-99.4,-9.3,18.2,25192.34
04/01/2019 15:45,"2,457,631,104","244,622","635,835",46,-102.45,-7.65,17.05,26893.83
04/01/2019 15:45,"2,462,981,201","244,627","635,836",46,-107.25,-12.2,13.3,26912.9
04/01/2019 15:45,"2,468,366,943","244,631","635,838",46,-106.25,-13.3,12.55,23922
04/01/2019 15:45,"2,473,583,984","244,635","635,839",46,-108.6,-8.7,12.7,26288.66
04/01/2019 15:45,"2,478,412,109","244,638","635,840",46,-106.4,-10.9,12.8,26983.51
04/01/2019 15:45,"2,482,994,629","244,642","635,842",46,-108.25,-10.95,11.35,28578.69
04/01/2019 15:45,"2,487,400,879","244,646","635,843",46,-107.45,-10.7,10.7,28738.6
04/01/2019 15:45,"2,491,638,428","244,650","635,844",46,-110.65,-9.75,10.65,31071.1
04/01/2019 15:45,"2,495,177,734","244,653","635,845",46,-111,-9.5,10.8,30234.39
04/01/2019 15:45,"2,498,104,248","244,656","635,846",46,-111.25,-12.45,9.8,22039.99
04/01/2019 15:45,"2,500,012,451","244,658","635,846",46,-108.15,-12,11.4,22927.89
04/01/2019 15:45,"2,501,466,309","244,659","635,846",46,-108.3,-8.2,10.8,22189.59
04/01/2019 15:45,"2,503,029,297","244,661","635,847",46,-109.4,-10.35,12.85,23279.73
04/01/2019 15:45,"2,505,067,627","244,662","635,847",46,-108.95,-11.65,11.6,24164.02
04/01/2019 15:45,"2,507,270,752","244,664","635,847",46,-108.7,-11.6,10.75,23778.47
04/01/2019 15:45,"2,509,697,021","244,666","635,848",46,-106.55,-7,11.9,25654.04
04/01/2019 15:45,"2,512,171,143","244,668","635,849",46,-102.35,-9.95,14.4,21397.73
04/01/2019 15:45,"2,514,697,266","244,670","635,850",46,-104.9,-7.7,15.45,13830.03
04/01/2019 15:45,"2,517,279,053","244,673","635,852",46,-107.05,-7.7,13.85,11229.62
04/01/2019 15:45,"2,520,299,561","244,675","635,853",46,-104.45,-10.15,13.15,6954.73
04/01/2019 15:45,"2,523,567,383","244,678","635,855",46,-106.85,-11.8,12.35,8296.95
04/01/2019 15:45,"2,526,794,678","244,681","635,856",46,-105.85,-6.9,13.45,7853.47
04/01/2019 15:45,"2,529,912,842","244,683","635,857",46,-105.15,-9.6,12.45,4613.12
04/01/2019 15:45,"2,533,129,150","244,686","635,859",46,-107.1,-9.6,13,5359.27
04/01/2019 15:45,"2,536,345,703","244,688","635,860",46,-106.9,-11.75,13.75,6255.73
04/01/2019 15:45,"2,539,672,852","244,691","635,861",46,-107.95,-6.85,10.55,7548
04/01/2019 15:45,"2,542,925,049","244,694","635,862",46,-108.7,-8.65,12.5,8262.71
04/01/2019 15:45,"2,546,072,021","244,696","635,863",46,-107.1,-5.1,11.4,
04/01/2019 15:45,"2,548,974,609","244,699","635,864",46,-108.45,-6.55,12.15,
04/01/2019 15:45,"2,551,706,299","244,701","635,864",46,-108.5,-7.7,9.55,
04/01/2019 15:45,"2,554,154,053","244,702","635,865",46,-105.9,-8.45,9.75,
04/01/2019 15:45,"2,556,568,848","244,705","635,866",46,-106.4,-6.6,11.8,
04/01/2019 15:45,"2,558,877,441","244,707","635,866",46,-107.95,-8.5,9.1,
04/01/2019 15:45,"2,561,753,418","244,709","635,867",46,-106.55,-8.75,9.5,
04/01/2019 15:45,"2,564,701,660","244,712","635,869",46,-106.4,-10.35,8.85,
04/01/2019 15:45,"2,567,714,355","244,713","635,870",46,-109.25,-12.7,5.55,
04/01/2019 15:45,"2,570,662,842","244,716","635,871",46,-107.65,-10,8,
04/01/2019 15:45,"2,573,919,678","244,718","635,873",46,-107.2,-9.8,8.4,
04/01/2019 15:45,"2,577,310,547","244,721","635,876",46,-109.45,-9.75,6.95,
04/01/2019 15:45,"2,580,788,574","244,724","635,878",46,-108.7,-9.15,6.85,
04/01/2019 15:45,"2,584,249,756","244,726","635,880",46,-111,-8.35,7.4,
04/01/2019 15:45,"2,587,701,416","244,729","635,882",46,-112.15,-8.9,4.1,
04/01/2019 15:45,"2,590,850,586","244,731","635,883",46,-110.9,-10.1,4,
04/01/2019 15:45,"2,593,930,176","244,733","635,885",46,-111,-10,3.9,
04/01/2019 15:45,"2,596,923,340","244,735","635,887",46,-110.35,-10.05,2.15,
04/01/2019 15:46,"2,599,760,742","244,737","635,888",46,-108.9,-10.5,2.7,
04/01/2019 15:46,"2,602,668,945","244,738","635,889",46,-110.85,-13,1.2,
04/01/2019 15:46,"2,605,593,262","244,740","635,891",46,-112.95,-11.15,0.15,
04/01/2019 15:46,"2,608,760,742","244,743","635,893",46,-112.6,-10.95,1.5,
04/01/2019 15:46,"2,612,083,496","244,746","635,895",176,-114.65,-11.1,2.9,
04/01/2019 15:46,"2,615,406,250","244,747","635,896",176,-107,-9.25,7.7,
04/01/2019 15:46,"2,618,386,963","244,750","635,898",176,-110.15,-8.85,5.4,
04/01/2019 15:46,"2,621,580,566","244,752","635,899",176,-105.5,-9.35,8.9,
04/01/2019 15:46,"2,624,683,105","244,754","635,901",176,-106.5,-10.1,8.4,931.18
04/01/2019 15:46,"2,627,785,645","244,756","635,903",176,-107.05,-13.6,6.3,20796.51
04/01/2019 15:46,"2,630,798,340","244,760","635,905",176,-107.3,-12.2,7.5,23706.85
04/01/2019 15:46,"2,633,838,379","244,762","635,906",176,-107.5,-9.65,7.7,18900.27
04/01/2019 15:46,"2,637,032,227","244,764","635,908",176,-106.2,-11.9,8.7,16845.78
04/01/2019 15:46,"2,640,379,639","244,767","635,910",176,-109.3,-13.35,4.95,25240.74
04/01/2019 15:46,"2,643,857,666","244,769","635,912",176,-108.75,-13.2,5.75,26644.6
04/01/2019 15:46,"2,647,335,693","244,772","635,913",176,-111.1,-14.15,3,21965.67
04/01/2019 15:46,"2,650,902,100","244,774","635,915",176,-110.05,-13.75,3.35,21716.9
04/01/2019 15:46,"2,654,313,721","244,777","635,917",176,-110.3,-10.65,4.5,21077.54
04/01/2019 15:46,"2,657,815,430","244,780","635,919",176,-110.45,-13.5,5.15,23877.23
04/01/2019 15:46,"2,661,072,266","244,782","635,921",176,-110.65,-12.95,5.25,24970.46
04/01/2019 15:46,"2,664,052,979","244,784","635,922",176,-109.1,-13.1,4.7,25858.1
04/01/2019 15:46,"2,666,847,412","244,786","635,923",176,-108.4,-12.7,5.85,26975.32
04/01/2019 15:46,"2,669,550,781","244,788","635,925",176,-110.7,-13,4.1,20296.61
04/01/2019 15:46,"2,672,232,422","244,790","635,926",176,-108.35,-13.85,6.5,23529.99
04/01/2019 15:46,"2,675,069,580","244,792","635,928",176,-108.75,-12,4.95,24969.98
04/01/2019 15:46,"2,677,895,020","244,794","635,930",176,-109.5,-12.9,4.7,24950.2
04/01/2019 15:46,"2,680,819,092","244,796","635,931",176,-108.8,-11.7,3.35,23565.13
04/01/2019 15:46,"2,683,898,682","244,798","635,933",176,-108.15,-13.35,5.2,24705.27
04/01/2019 15:46,"2,686,879,395","244,801","635,934",176,-106.1,-12.35,6.7,28999.9
04/01/2019 15:46,"2,689,750,000","244,803","635,935",176,-102.3,-5.5,8.5,25217.32
04/01/2019 15:46,"2,692,578,613","244,804","635,936",176,-108.55,-13,6.75,21104.24
04/01/2019 15:46,"2,695,066,406","244,806","635,938",176,-104.65,-8.35,7.2,22617.74
04/01/2019 15:46,"2,697,195,068","244,808","635,939",176,-105.25,-9.8,6.55,24617.93
04/01/2019 15:46,"2,698,732,666","244,810","635,939",176,-106.4,-10.35,4.1,24043.46
04/01/2019 15:46,"2,700,614,014","244,811","635,940",176,-107.35,-14.15,2.7,17975.89
04/01/2019 15:46,"2,702,503,906","244,813","635,941",176,-106.25,-12.9,3.95,14056.03
04/01/2019 15:46,"2,704,537,354","244,814","635,941",176,-103.95,-11.1,4,11754.85
04/01/2019 15:46,"2,706,469,238","244,816","635,942",176,-103.65,-10.7,4.05,13664.48
04/01/2019 15:46,"2,708,749,512","244,818","635,943",176,-103.1,-14.6,4.8,13842.14
04/01/2019 15:46,"2,711,378,662","244,820","635,944",176,-104.1,-12.35,2.3,10839.96
04/01/2019 15:46,"2,714,525,879","244,822","635,945",176,-104.8,-13.2,1.7,9095.83
04/01/2019 15:46,"2,717,778,076","244,825","635,946",176,-105.2,-14.3,1.1,8962.19
04/01/2019 15:46,"2,720,925,049","244,828","635,946",176,-102.9,-13.3,1.85,4844.14
04/01/2019 15:46,"2,723,827,637","244,830","635,947",176,-98.1,-7.85,5.45,5812.74
04/01/2019 15:46,"2,726,729,980","244,834","635,948",176,-103.15,-9.05,7.9,6972.5
